Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Asher Wojciechowski","BAL",12.2,54,7.8158,4.2631,1.8333,0.7105,0.2037,0.1111,0.0926,0.239130434,1.3421,0.2857,0.7831,4.095299124021484,5.242368289076978,10836
2020,"Chasen Shreve","NYM",7.2,26,12.913,1.1739,11,1.1739,0.4231,0.0385,0.3846,0.08,0.3913,0.0769,0.625,2.3653279040214845,1.6956257591236115,10855
2020,"Jacob deGrom","NYM",12,47,12.75,0.75,17,0.75,0.3617,0.0213,0.3404,0.195652173,0.8333,0.2857,0.9302,1.647933197021485,1.2200660775105165,10954
2020,"Merrill Kelly","ARI",18.2,72,8.6786,1.4464,6,1.4464,0.25,0.0417,0.2083,0.205882352,0.9107,0.234,0.8696,3.9515031900214845,4.074415728524588,11156
2020,"Vince Velasquez","PHI",5,22,12.6,3.6,3.5,3.6,0.3182,0.0909,0.2273,0.25,1.4,0.2727,0.7143,6.747933197021485,3.514331838488579,11189
2020,"Grant Dayton","ATL",8.2,40,9.3461,2.0769,4.5,1.0385,0.225,0.05,0.175,0.277777777,1.3846,0.3333,0.7759,3.6094698830214846,4.832170991984404,11203
2020,"Jose Quintana","CHC",6,24,13.5,3,4.5,1.5,0.375,0.0833,0.2917,0.272727272,1.3333,0.4167,0.6061,3.314599863021485,2.4588656246662146,11423
2020,"Drew Pomeranz","SDP",7,24,11.5714,1.2857,9,0,0.375,0.0417,0.3333,0.136363636,0.5714,0.2143,1,1.0050760550214846,2.971474695631436,11426
2020,"Brandon Workman","2 Tms",7,40,14.1429,7.7143,1.8333,0,0.275,0.15,0.125,0.411764705,2.8571,0.6087,0.75,2.5765046260214843,3.138332808869226,11428
2020,"A.J. Cole","TOR",8.2,34,7.2692,3.1154,2.3333,0,0.2059,0.0882,0.1176,0.193548387,1.0385,0.25,0.8889,2.5710123400214844,5.066816400102016,11467
2020,"Robbie Ray","2 Tms",15.2,80,14.3618,6.8936,2.0833,2.8724,0.3125,0.15,0.1625,0.328358208,2.1702,0.4474,0.7037,6.403266198021484,4.764619193302866,11486
2020,"Josh Osich","2 Tms",8,38,12.375,3.375,3.6667,5.625,0.2895,0.0789,0.2105,0.264705882,1.5,0.2222,0.6667,10.022933197021484,4.601731329038739,11528
2020,"Dovydas Neverauskas","PIT",5,19,7.2,1.8,4,0,0.2105,0.0526,0.1579,0.222222222,1,0.2857,1,2.1479331970214846,2.9344926536083222,11604
2020,"Heath Hembree","2 Tms",7.2,28,11.7392,1.1739,10,2.3478,0.3571,0.0357,0.3214,0.185185185,0.7826,0.2,1,4.321856448021485,2.9824346881305495,11632
2020,"Luke Jackson","ATL",9,49,5,6,0.8333,0,0.102,0.1224,-0.0204,0.375,2.3333,0.3947,0.619,4.036822085021485,6.003220727377467,11752
2020,"Kyle Ryan","CHC",5.1,23,8.4376,1.6875,5,5.0625,0.2174,0.0435,0.1739,0.318181818,1.5,0.2857,1,9.147970697021485,4.416339341485449,11753
2020,"Hansel Robles","LAA",7,33,11.5714,3.8571,3,0,0.2727,0.0909,0.1818,0.285714285,1.5714,0.4,0.4167,2.2907903400214846,4.819017164622035,11801
2020,"James Paxton","NYY",7.1,33,14.7273,2.4546,6,2.4546,0.3636,0.0606,0.303,0.3,1.5,0.4375,0.6522,4.647940015021485,3.2476412591131427,11828
2020,"Taijuan Walker","SEA",9.1,43,5.7857,1.9286,3,0.9643,0.1395,0.0465,0.093,0.333333333,1.6071,0.375,0.7051,4.5407953140214845,5.044110087639364,11836
2020,"Matt Andriese","LAA",11.2,44,6.9428,3.8571,1.8,0,0.2045,0.1136,0.0909,0.179487179,1.0286,0.2333,0.8333,2.8907910750214847,4.576270808742961,12022
2020,"Kyle Hendricks","CHC",16.1,74,7.7143,1.102,7,1.6531,0.1892,0.027,0.1622,0.338028169,1.5918,0.3818,0.6422,4.188751647021484,3.968047659280042,12049
2020,"Dan Winkler","CHC",5.2,27,6.3529,12.7058,0.5,3.1765,0.1481,0.2963,-0.1481,0.157894736,1.9412,0.0769,0.8537,10.559654304021485,7.706493418549971,12237
2020,"Evan Marshall","CHW",7,27,12.8571,2.5714,5,0,0.3704,0.0741,0.2963,0.16,0.8571,0.2667,0.8333,1.1479331970214846,2.2715895635741097,12297
2020,"Chris Bassitt","OAK",19.2,86,7.322,2.7458,2.6667,2.2881,0.186,0.0698,0.1163,0.246753246,1.2712,0.2456,0.75,6.0462333690214844,5.240809278757483,12304
2020,"Colin Rea","CHC",6.2,26,6.75,0,5,0,0.1923,0,0.1923,0.16,0.6,0.1905,0.75,1.6479406970214845,3.417690625554727,12317
