Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Tyler Matzek","ATL",10,40,4.5,8,1,0,5,5,1,2,0,0,15,0.21052632,0.25,0.31578947,0.2478216916322708,10058
2020,"Brooks Raley","2 Tms",8.2,33,3.11538461,4,0,0,4,3,1,2,0,1,13,0.13333333,0.21212121,0.23333333,0.20468941782460068,10061
2020,"Kyle Gibson","TEX",26.2,117,6.075,26,3,1,19,18,6,10,1,4,17,0.25242718,0.34188034,0.47572816,0.3489782435112986,10123
2020,"Brad Boxberger","MIA",7,28,1.28571429,5,1,0,1,1,1,2,0,0,5,0.19230769,0.25,0.34615385,0.25944202499730246,10133
2020,"Ryan Weber","BOS",21,81,3.42857143,16,4,0,8,8,4,9,0,1,10,0.22857143,0.325,0.45714286,0.33692588582634925,10160
2020,"Ryan Tepera","CHC",9.1,39,6.75,6,1,0,7,7,1,6,0,1,12,0.19354839,0.33333333,0.32258065,0.29929426388862806,10291
2020,"Zack Wheeler","PHI",30.2,120,2.64130435,28,8,0,9,9,1,4,1,2,20,0.24778761,0.28571429,0.34513274,0.27300836979332616,10310
2020,"Erasmo Ramirez","NYM",5.1,20,0,3,0,0,0,0,0,2,0,0,5,0.16666667,0.25,0.16666667,0.2023373454809189,10314
2020,"Aaron Loup","TBR",9.2,37,0.93103448,7,3,0,2,1,0,1,0,2,8,0.21875,0.28571429,0.3125,0.2686603971890041,10343
2020,"Robbie Erlin","2 Tms",6.1,36,11.36842106,14,4,0,8,8,4,3,0,0,6,0.42424242,0.47222222,0.90909091,0.5629134724537531,10354
2020,"Mychal Givens","2 Tms",7,26,5.14285714,4,1,0,5,4,2,1,0,0,6,0.16,0.19230769,0.44,0.2607244069759662,10430
2020,"Scott Alexander","LAD",6,22,1.5,1,0,0,1,1,1,4,0,0,5,0.05555556,0.22727273,0.22222222,0.2170799266208302,10591
2020,"Trevor Rosenthal","2 Tms",12,47,0,5,2,0,1,0,0,5,0,1,20,0.125,0.23404255,0.175,0.1989288253987089,10745
2020,"Shane Greene","ATL",10,42,4.5,12,1,0,5,5,2,2,1,1,11,0.30769231,0.35714286,0.48717949,0.35537157407621056,10756
2020,"Asher Wojciechowski","BAL",19,85,5.21052632,22,6,0,12,11,5,8,0,1,17,0.29333333,0.36470588,0.57333333,0.39246408168007346,10836
2020,"Adam Kolarek","LAD",11,37,0.81818182,2,1,0,1,1,0,1,0,0,7,0.05555556,0.08108108,0.08333333,0.07622544829909866,10843
2020,"Chasen Shreve","NYM",9.2,33,0.93103448,1,0,0,1,1,1,6,0,0,9,0.03703704,0.21212121,0.14814815,0.1870913433306145,10855
2020,"Josh A. Smith","MIA",10,47,2.7,10,4,0,3,3,0,8,2,0,7,0.27027027,0.39130435,0.37837838,0.3283018849112771,10946
2020,"Jacob deGrom","NYM",27.2,109,1.95180723,16,7,0,7,6,1,10,0,0,35,0.16326531,0.23853211,0.26530612,0.22662249398887704,10954
2020,"Merrill Kelly","ARI",14.2,54,3.06818182,9,2,0,5,5,2,2,0,0,12,0.17307692,0.2037037,0.32692308,0.22680865062607658,11156
2020,"Vince Velasquez","PHI",10.2,54,3.375,14,3,0,4,4,2,9,1,0,14,0.31111111,0.42592593,0.51111111,0.4002290480541733,11189
2020,"Grant Dayton","ATL",8.2,33,2.07692308,4,2,0,2,2,0,3,1,0,8,0.13793103,0.21875,0.20689655,0.1819575217462355,11203
