Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Dakota Hudson","STL",9,37,4,8,1,0,4,4,2,3,0,1,10,0.242424242,0.324324324,0.454545454,0.33591759527051773,19206
2020,"Caleb Baragar","SFG",5.2,21,3.1765,4,3,0,2,2,1,0,0,0,7,0.2,0.19047619,0.5,0.27112837064833867,19231
2020,"Taylor Widener","ARI",10,43,2.7,5,1,0,3,3,1,7,1,1,11,0.142857142,0.302325581,0.257142857,0.25663815367789494,19266
2020,"Justin Dunn","SEA",10,39,2.7,4,1,0,3,3,2,5,0,0,10,0.117647058,0.23076923,0.323529411,0.2453801127580496,19268
2020,"Zac Gallen","ARI",19,73,2.3684,14,2,0,5,5,3,3,0,1,23,0.205882352,0.25,0.367647058,0.26631125807762146,19291
2020,"Trevor Richards","TBR",7,33,5.1429,10,3,0,6,4,0,2,0,0,6,0.322580645,0.363636363,0.419354838,0.34188648426171503,19309
2020,"Eric Lauer","MIL",6.2,41,17.5499,14,4,0,13,13,2,5,0,2,4,0.424242424,0.512195121,0.727272727,0.5100342980245265,19316
2020,"Caleb Ferguson","LAD",5.2,19,0,0,0,0,0,0,0,2,0,0,8,0,0.105263157,0,0.0734665833021465,19349
2020,"Corbin Burnes","MIL",9,35,3,4,0,1,3,3,1,5,0,1,13,0.137931034,0.285714285,0.310344827,0.27198261192866735,19361
2020,"Walker Buehler","LAD",11.2,45,2.3143,5,0,0,3,3,0,4,0,1,17,0.125,0.222222222,0.125,0.17619045972824096,19374
2020,"Tony Gonsolin","LAD",10.2,38,0,5,0,0,0,0,0,1,0,1,11,0.138888888,0.184210526,0.138888888,0.15354665956999125,19388
2020,"Shane Bieber","CLE",12,48,1.5,8,1,0,2,2,0,4,0,1,24,0.186046511,0.270833333,0.209302325,0.22771008436878523,19427
2020,"Yohan Ramirez","SEA",5,24,5.4,4,0,0,3,3,2,5,0,0,9,0.210526315,0.375,0.526315789,0.3839107279976209,19444
